act_symbol,date,when
CDE,2022-11-09,After market close
CDE,2023-02-22,After market close
CDE,2023-05-10,After market close
CDE,2023-08-09,After market close
CDEV,2021-05-04,After market close
CDEV,2021-08-03,After market close
CDEV,2021-11-03,After market close
CDEV,2022-02-23,After market close
CDEV,2022-05-03,
CDEV,2022-08-03,After market close
CDK,2021-05-06,After market close
CDK,2021-08-17,After market close
CDK,2021-11-02,After market close
CDK,2022-02-03,After market close
CDK,2022-05-05,
CDLX,2021-05-04,After market close
CDLX,2021-08-03,After market close
CDLX,2021-11-02,After market close
CDLX,2022-03-01,After market close
CDLX,2022-05-02,After market close
CDLX,2022-08-02,After market close
CDLX,2022-11-01,After market close
CDLX,2023-03-01,After market close
CDLX,2023-05-04,After market close
CDLX,2023-08-01,After market close
CDMO,2021-06-29,After market close
CDMO,2021-09-08,After market close
CDMO,2021-12-01,
CDMO,2021-12-07,After market close
CDMO,2022-03-08,After market close
CDMO,2022-06-29,After market close
CDMO,2022-09-06,After market close
CDMO,2022-12-06,After market close
CDMO,2023-03-13,After market close
CDMO,2023-06-21,After market close
CDMO,2023-09-05,
CDNA,2021-05-05,After market close
CDNA,2021-07-29,After market close
CDNA,2021-10-28,After market close
CDNA,2022-02-23,
CDNA,2022-05-05,After market close
CDNA,2022-08-04,After market close
CDNA,2022-10-27,
CDNA,2022-11-03,After market close
CDNA,2023-02-23,
CDNA,2023-02-27,After market close
CDNA,2023-05-04,
CDNA,2023-08-03,
CDNS,2021-04-26,After market close
CDNS,2021-07-26,After market close
CDNS,2021-10-25,After market close
CDNS,2022-02-22,After market close
CDNS,2022-04-25,After market close
CDNS,2022-07-25,After market close
CDNS,2022-10-24,After market close
CDNS,2023-02-13,After market close
CDNS,2023-04-24,After market close
CDNS,2023-07-24,After market close
CDOR,2021-05-13,
CDOR,2021-08-12,
CDR,2021-05-06,After market close
CDR,2021-07-29,After market close
CDR,2021-11-04,After market close
CDR,2022-02-03,
CDR,2022-02-17,
CDR,2022-02-24,
CDR,2022-03-03,
CDR,2022-03-10,
CDR,2022-05-05,
CDR,2022-08-04,
CDRE,2022-03-03,
CDRE,2022-05-12,After market close
CDRE,2022-08-11,After market close
CDRE,2022-11-10,After market close
CDRE,2023-03-15,After market close
CDRE,2023-05-09,After market close
CDRE,2023-08-08,After market close
CDRO,2022-05-13,Before market open
CDRO,2022-09-01,Before market open
CDRO,2022-11-16,Before market open
CDRO,2023-02-28,Before market open
CDRO,2023-05-11,Before market open
CDTX,2021-05-12,
CDTX,2021-08-12,
CDTX,2021-11-04,
CDTX,2022-02-24,
CDTX,2022-03-10,
CDTX,2022-05-12,
CDTX,2022-08-11,
CDTX,2023-03-06,
CDTX,2023-03-13,
CDTX,2023-03-20,
CDTX,2023-05-10,
CDW,2021-05-05,Before market open
CDW,2021-08-04,Before market open
CDW,2021-11-03,Before market open
CDW,2022-02-09,Before market open
CDW,2022-05-04,Before market open
CDW,2022-08-03,Before market open
CDW,2022-11-02,Before market open
CDW,2023-02-08,Before market open
CDW,2023-05-03,Before market open
CDW,2023-08-02,Before market open
CDXC,2021-05-06,After market close
CDXC,2021-08-03,After market close
CDXC,2021-11-03,After market close
CDXC,2022-03-09,After market close
CDXC,2022-05-05,
CDXC,2022-05-12,After market close
CDXC,2022-08-02,
CDXC,2022-08-10,After market close
CDXC,2022-11-02,After market close
CDXC,2023-03-08,After market close
CDXC,2023-05-10,After market close
CDXC,2023-08-09,After market close
CDXS,2021-05-06,After market close
CDXS,2021-08-05,After market close
CDXS,2021-11-04,After market close
CDXS,2022-02-24,After market close
CDXS,2022-05-05,After market close
CDXS,2022-08-04,After market close
CDXS,2022-11-03,After market close
CDXS,2023-02-23,After market close
CDXS,2023-05-04,After market close
CDXS,2023-08-03,
CDZI,2021-05-06,
CDZI,2021-05-20,
CDZI,2021-05-27,
CDZI,2021-06-03,
CDZI,2021-06-10,
CDZI,2021-06-17,
CDZI,2021-06-24,
CDZI,2021-08-06,
CDZI,2021-11-04,
CDZI,2021-11-18,
CDZI,2022-03-25,
CDZI,2022-05-16,
CDZI,2022-08-12,
CDZI,2022-11-11,
CDZI,2023-05-11,
CDZI,2023-05-25,
CDZI,2023-06-01,
CDZI,2023-06-08,
CDZI,2023-06-15,
CDZI,2023-06-22,
CDZI,2023-06-29,
CDZI,2023-08-11,
CE,2021-04-22,After market close
CE,2021-07-22,After market close
CE,2021-10-21,After market close
CE,2022-04-28,After market close
CE,2022-07-28,After market close
CE,2022-11-03,After market close
CE,2023-02-23,After market close
CE,2023-05-09,After market close
CE,2023-08-07,After market close
CEA,2021-05-03,
CEA,2021-08-30,
CEA,2021-11-01,
CEA,2022-03-30,
CEA,2022-08-30,
CEA,2022-09-06,
CEA,2022-11-04,
CEA,2023-03-30,
CEA,2023-05-02,
CEA,2023-05-09,
CEA,2023-05-16,
CEA,2023-05-23,
CEA,2023-05-30,
CEA,2023-06-06,
CEA,2023-06-13,
CEA,2023-06-20,
CEA,2023-06-27,
CEA,2023-08-30,
CEAD,2022-11-14,After market close
CEAD,2023-03-28,After market close
CEAD,2023-05-15,After market close
CEAD,2023-08-10,
CEAD,2023-08-14,After market close
CECE,2021-05-06,Before market open
CECE,2021-08-03,Before market open
CECE,2021-11-08,Before market open
CECE,2022-03-02,
CECE,2022-03-14,Before market open
CECE,2022-05-10,Before market open
CECE,2022-08-08,Before market open
CECE,2022-11-07,Before market open
CECO,2023-03-06,Before market open
CECO,2023-05-09,Before market open
CECO,2023-08-08,Before market open
CEG,2022-08-04,Before market open
CEG,2022-11-08,Before market open
CEG,2023-02-16,Before market open
CEG,2023-05-04,Before market open
CEG,2023-08-03,Before market open
CEI,2022-11-11,
CEI,2023-05-19,
CEI,2023-08-11,
CEIX,2021-05-04,Before market open
CEIX,2021-08-03,Before market open
CEIX,2021-11-02,Before market open
CEIX,2022-02-08,Before market open
CEIX,2022-05-03,Before market open
CEIX,2022-08-04,Before market open
CEIX,2022-11-01,Before market open
CEIX,2023-02-07,Before market open
CEIX,2023-05-02,Before market open
CEIX,2023-08-08,Before market open
CELC,2021-05-06,
CELC,2021-05-20,
CELC,2021-05-27,
CELC,2021-06-03,
CELC,2021-06-10,
CELC,2021-06-17,
CELC,2021-06-24,
CELC,2021-07-01,
CELC,2021-08-09,After market close
CELC,2021-11-08,After market close
CELC,2022-02-15,
CELC,2022-02-22,
CELC,2022-03-01,
CELC,2022-03-08,
CELC,2022-03-15,
CELC,2022-05-09,
CELC,2022-05-16,After market close
CELC,2022-08-11,After market close
CELC,2022-11-10,After market close
CELC,2023-03-23,After market close
CELC,2023-05-15,After market close
CELC,2023-08-10,After market close
CELH,2021-05-13,Before market open
CELH,2021-08-05,
CELH,2021-11-11,
CELH,2022-03-01,After market close
CELH,2022-05-10,After market close
CELH,2022-08-09,After market close
CELH,2022-11-09,After market close
CELH,2023-03-01,After market close
CELH,2023-05-09,After market close
CELH,2023-08-08,After market close
CELL,2023-05-11,After market close
CELL,2023-08-08,
CELL,2023-08-14,After market close
CELU,2022-11-11,
CELU,2023-03-30,
CELU,2023-05-15,
CELU,2023-05-22,
CELU,2023-08-08,
CELU,2023-08-15,
CELZ,2023-08-11,
CEMI,2021-05-06,After market close
CEMI,2021-08-05,After market close
CEMI,2021-11-04,After market close
CEMI,2022-03-03,After market close
CEMI,2022-11-03,After market close
CEMI,2023-03-02,
CEMI,2023-03-16,
CEMI,2023-03-23,
CEMI,2023-03-30,
CENT,2021-05-05,After market close
CENT,2021-08-04,After market close
CENT,2021-11-22,After market close
CENT,2022-02-02,After market close
CENT,2022-05-04,After market close
CENT,2022-08-03,After market close
CENT,2022-11-21,After market close
CENT,2023-01-31,After market close
CENT,2023-05-03,After market close
CENT,2023-08-02,After market close
CENTA,2021-05-05,After market close
CENTA,2021-08-04,After market close
CENTA,2021-11-22,After market close
CENTA,2022-02-02,After market close
CENTA,2022-05-04,After market close
CENTA,2022-08-03,After market close
CENTA,2022-11-21,After market close
CENTA,2023-01-31,After market close
CENTA,2023-05-03,After market close
CENTA,2023-08-02,After market close
CENX,2021-05-05,After market close
CENX,2021-08-04,After market close
CENX,2021-11-03,After market close
CENX,2022-02-24,After market close
CENX,2022-04-28,After market close
CENX,2022-08-09,After market close
CENX,2022-11-07,After market close
CENX,2023-02-23,After market close
CENX,2023-05-08,After market close
CENX,2023-08-09,After market close
CEO,2022-03-24,
CEPU,2021-08-11,After market close
CEPU,2021-11-09,After market close
CEPU,2022-05-12,
CEPU,2022-08-10,
CEPU,2022-11-10,Before market open
CEPU,2023-03-09,Before market open
CEPU,2023-05-15,Before market open
CEPU,2023-08-11,After market close
CEQP,2021-04-27,Before market open
CEQP,2021-07-27,Before market open
CEQP,2021-10-26,Before market open
CEQP,2022-02-22,Before market open
CEQP,2022-04-26,Before market open
CEQP,2022-07-26,Before market open
CEQP,2022-10-25,
CEQP,2022-11-02,Before market open
CEQP,2023-02-21,Before market open
CEQP,2023-04-25,
CEQP,2023-05-02,Before market open
CEQP,2023-07-25,
CEQP,2023-08-01,Before market open
CERC,2021-05-06,
CERC,2021-08-05,
CERE,2021-05-17,Before market open
CERE,2021-08-11,Before market open
CERE,2021-11-10,Before market open
CERE,2022-03-01,Before market open
CERE,2022-05-10,Before market open
CERE,2022-08-01,Before market open
CERE,2022-11-08,Before market open
CERE,2023-02-22,Before market open
CERE,2023-05-03,Before market open
CERE,2023-08-02,Before market open
CERN,2021-05-05,Before market open
CERN,2021-07-30,Before market open
CERN,2021-10-29,Before market open
CERN,2022-02-09,
CERN,2022-02-23,
CERN,2022-05-04,
CERS,2021-05-04,After market close
CERS,2021-08-03,After market close
CERS,2021-11-02,After market close
CERS,2022-02-22,After market close
CERS,2022-05-05,After market close
CERS,2022-08-04,After market close
CERS,2022-11-03,After market close
CERS,2023-02-28,After market close
CERS,2023-05-04,After market close
CERS,2023-08-02,After market close
CERT,2021-05-06,After market close
CERT,2021-08-05,After market close
CERT,2021-11-09,After market close
CERT,2022-03-01,After market close
CERT,2022-05-05,After market close
CERT,2022-08-09,After market close
CERT,2022-11-07,After market close
CERT,2023-03-01,After market close
CERT,2023-05-08,After market close
CERT,2023-08-09,After market close
CETX,2023-02-14,After market close
CETX,2023-05-11,After market close
CETX,2023-08-10,After market close
CEVA,2021-05-10,Before market open
CEVA,2021-08-09,Before market open
CEVA,2021-11-09,Before market open
CEVA,2022-02-15,Before market open
CEVA,2022-05-10,Before market open
CEVA,2022-08-09,Before market open
CEVA,2022-11-09,Before market open
CEVA,2023-02-15,Before market open
CEVA,2023-05-10,Before market open
CEVA,2023-08-09,Before market open
CF,2021-05-05,After market close
CF,2021-08-09,After market close
CF,2021-11-03,After market close
CF,2022-02-15,After market close
CF,2022-05-04,After market close
CF,2022-08-01,After market close
CF,2022-11-02,After market close
CF,2023-02-15,After market close
CF,2023-05-01,After market close
CF,2023-08-02,After market close
CFB,2021-04-22,After market close
CFB,2021-07-22,After market close
CFB,2021-10-18,After market close
CFB,2022-04-18,After market close
CFB,2022-07-18,After market close
CFB,2022-10-17,After market close
CFB,2023-01-23,After market close
CFB,2023-04-17,After market close
CFB,2023-07-17,After market close
CFBK,2021-05-05,
CFBK,2021-07-27,
CFBK,2021-08-03,
CFBK,2021-10-25,
CFBK,2022-02-01,
CFBK,2022-02-08,
CFBK,2022-05-03,
CFBK,2022-08-03,
CFBK,2022-10-26,
CFBK,2022-11-09,
CFBK,2023-02-06,
CFBK,2023-05-04,
CFBK,2023-05-10,Before market open
CFBK,2023-08-02,
CFFI,2022-10-20,
CFFI,2023-01-24,
CFFI,2023-04-20,
CFFI,2023-07-20,
CFFN,2021-10-28,Before market open
CFFN,2022-04-27,Before market open
CFFN,2022-07-27,Before market open
CFFN,2022-10-27,
CFFN,2023-01-27,
CFFN,2023-04-26,
CFFN,2023-07-26,Before market open
CFG,2021-07-20,Before market open
CFG,2021-10-20,Before market open
CFG,2022-01-19,Before market open
CFG,2022-04-19,Before market open
CFG,2022-07-19,Before market open
CFG,2022-10-19,Before market open
CFG,2023-01-17,Before market open
CFG,2023-04-19,Before market open
CFG,2023-07-19,Before market open
CFLT,2021-08-05,After market close
CFLT,2021-11-04,After market close
CFLT,2022-05-05,After market close
CFLT,2022-08-03,After market close
CFLT,2022-11-02,After market close
CFLT,2023-01-30,After market close
CFLT,2023-05-03,After market close
CFLT,2023-08-02,After market close
CFMS,2021-05-05,After market close
CFMS,2021-08-04,After market close
CFMS,2021-11-03,After market close
CFMS,2022-03-02,After market close
CFMS,2022-05-04,Before market open
CFMS,2022-08-08,After market close
CFMS,2022-11-02,After market close
CFMS,2023-03-01,After market close
CFMS,2023-05-08,Before market open
CFR,2021-04-29,Before market open
CFR,2021-07-29,Before market open
CFR,2021-10-28,Before market open
CFR,2022-04-28,Before market open
CFR,2022-07-28,Before market open
CFR,2022-10-27,Before market open
CFR,2023-01-26,Before market open
CFR,2023-04-27,Before market open
CFR,2023-07-27,Before market open
CFRX,2021-08-13,
CFRX,2021-11-12,
CFRX,2022-05-13,
CFRX,2022-08-12,
CFRX,2023-03-23,
CFRX,2023-05-15,
CFSB,2022-09-20,
CFSB,2022-09-27,
CFSB,2023-01-20,
CFX,2021-04-29,Before market open
CFX,2021-07-29,Before market open
CFX,2021-11-04,Before market open
CFX,2022-02-22,Before market open
CG,2021-04-29,Before market open
CG,2021-07-29,Before market open
CG,2021-10-28,Before market open
CG,2022-02-03,Before market open
CG,2022-04-28,Before market open
CG,2022-07-28,Before market open
CG,2022-11-08,Before market open
CG,2023-02-07,Before market open
CG,2023-05-04,Before market open
CG,2023-08-02,Before market open
CGA,2022-11-21,
CGA,2022-11-28,
CGA,2022-12-05,
CGA,2023-02-13,
CGA,2023-02-20,
CGA,2023-02-27,
CGA,2023-03-06,
CGA,2023-08-21,
CGAU,2021-05-11,Before market open
CGAU,2021-07-30,
CGAU,2021-08-10,Before market open
CGAU,2021-11-05,Before market open
CGAU,2022-02-25,Before market open
CGAU,2022-05-04,Before market open
CGAU,2022-08-10,Before market open
CGAU,2022-11-07,Before market open
CGAU,2023-02-23,After market close
CGAU,2023-05-03,
CGAU,2023-05-15,Before market open
CGAU,2023-07-31,After market close
CGBD,2021-05-04,
CGBD,2021-08-03,
CGBD,2021-11-03,
CGBD,2022-02-22,
CGBD,2022-05-03,After market close
CGBD,2022-08-02,
CGBD,2022-08-09,After market close
CGBD,2022-11-08,After market close
CGBD,2023-02-27,After market close
CGBD,2023-05-09,After market close
CGBD,2023-08-08,After market close
CGC,2021-06-01,Before market open
CGC,2021-08-06,Before market open
CGC,2021-11-05,Before market open
CGC,2022-02-09,Before market open
CGC,2022-05-27,Before market open
CGC,2022-08-05,Before market open
CGC,2022-11-04,
CGC,2022-11-09,Before market open
CGC,2023-02-09,Before market open
CGC,2023-05-26,
CGC,2023-08-09,After market close
CGEM,2021-08-13,
CGEM,2021-11-09,
CGEM,2022-05-13,
CGEM,2022-08-09,
CGEM,2022-11-08,
CGEM,2022-11-15,
CGEM,2023-08-09,
CGEN,2021-05-05,
CGEN,2021-05-13,Before market open
CGEN,2021-07-28,Before market open
CGEN,2021-11-12,Before market open
CGEN,2022-02-24,Before market open
CGEN,2022-05-16,Before market open
CGEN,2022-08-04,Before market open
CGEN,2022-11-14,Before market open
CGEN,2023-02-27,Before market open
CGEN,2023-05-15,Before market open
CGEN,2023-08-07,Before market open
CGNT,2021-06-22,Before market open
CGNT,2021-09-20,Before market open
CGNT,2021-12-21,Before market open
CGNT,2022-04-05,Before market open
CGNT,2022-06-28,Before market open
CGNT,2022-09-19,
CGNT,2022-09-28,Before market open
CGNT,2022-12-20,Before market open
CGNT,2023-04-04,
CGNT,2023-04-11,Before market open
CGNT,2023-06-15,Before market open
CGNT,2023-09-27,
CGNX,2021-05-06,After market close
CGNX,2021-08-05,After market close
CGNX,2021-11-04,After market close
CGNX,2022-02-17,After market close
CGNX,2022-05-05,After market close
CGNX,2022-08-02,After market close
CGNX,2022-11-03,After market close
CGNX,2023-02-16,After market close
CGNX,2023-05-04,Before market open
CGNX,2023-08-03,Before market open
CGRN,2021-06-10,After market close
CGRN,2021-08-11,After market close
CGRN,2021-11-10,After market close
CGRN,2022-06-09,
CGRN,2022-06-23,
CGRN,2022-06-30,
CGRN,2022-08-11,After market close
CGRN,2022-11-14,After market close
CGRN,2023-02-13,After market close
CGRN,2023-05-08,
CGRN,2023-05-15,
CGRN,2023-05-22,
CGRN,2023-05-29,
CGRN,2023-06-05,
CGRN,2023-06-22,After market close
CGRN,2023-08-10,
CGRN,2023-08-24,
CGTX,2022-02-17,
CGTX,2022-03-03,
CGTX,2022-03-10,
CGTX,2022-03-17,
CGTX,2022-03-24,
CGTX,2022-03-30,Before market open
CGTX,2022-05-11,Before market open
CGTX,2022-08-09,Before market open
CGTX,2022-11-17,
CGTX,2023-03-23,Before market open
CGTX,2023-08-08,Before market open
CHA,2022-03-09,
CHA,2022-03-23,
CHA,2022-03-30,
CHA,2022-04-06,
CHAA,2023-03-30,
CHAA,2023-05-22,
CHAA,2023-05-29,
CHAA,2023-06-05,
CHAA,2023-06-12,
CHAA,2023-06-19,
CHAA,2023-06-26,
CHAA,2023-08-18,
CHCI,2023-03-30,
CHCO,2021-07-22,
CHCO,2022-04-20,
CHCO,2022-10-20,
CHCO,2023-01-24,
CHCO,2023-04-20,
CHCO,2023-07-20,
CHCT,2021-05-04,After market close
CHCT,2021-08-03,After market close
CHCT,2021-11-02,After market close
CHCT,2022-02-15,After market close
CHCT,2022-05-03,After market close
CHCT,2022-08-02,After market close
CHCT,2022-11-01,After market close
CHCT,2023-02-14,After market close
CHCT,2023-05-02,After market close
CHCT,2023-08-01,After market close
CHD,2021-04-29,Before market open
CHD,2021-07-30,Before market open
CHD,2021-10-29,Before market open
CHD,2022-04-28,Before market open
CHD,2022-07-29,Before market open
CHD,2022-10-28,Before market open
CHD,2023-01-27,
CHD,2023-02-03,Before market open
CHD,2023-04-27,Before market open
CHD,2023-07-28,Before market open
CHDN,2021-04-21,After market close
CHDN,2021-07-28,After market close
CHDN,2021-10-27,After market close
CHDN,2022-02-23,After market close
CHDN,2022-04-27,After market close
CHDN,2022-07-27,After market close
CHDN,2022-10-26,After market close
